word,x,y
longest,2.532417536,-38.16155243
Real,-24.76258659,3.63560009
Wind,-8.828796387,-20.4899292
formation,42.48970795,-17.9476757
shear,9.051283836,-35.036129
admits,22.13884735,9.351142883
Tropical,-22.01081657,11.81115341
months,-21.87804413,11.59022903
experiencing,0.597053468,-32.18323517
assets,-33.35762405,4.339829922
necessarily,16.65034103,19.38858414
Instead,-11.60661221,-11.69983673
Extremes,-4.824394226,29.75495911
temp,-34.26475906,8.924264908
precip,-34.24141312,8.929592133
Surveys,-13.05096626,18.49744987
members,-19.54932594,-1.478915811
thirds,4.691446304,6.369742393
monitoring,-33.51952744,9.345705032
implementing,-1.354773641,-6.638767242
effective,-0.611746907,-6.038714409
programs,-0.878493011,-8.375236511
opinions,12.87217236,6.41667223
politicized,-13.09806633,3.004238605
surveys,33.64089584,20.67733383
Columbia,-14.28185749,33.62292862
Princeton,-14.37727547,33.51979446
served,-15.7134676,33.59788895
Dyson,5.223398685,12.45272446
Fred,-24.94007874,25.24786186
Singer,-24.4881382,25.42290306
alleged,10.13867569,22.71575356
Disagree,0.43871507,39.23253632
USHCN,-33.22655487,13.62710953
publications,-20.77902985,3.864704609
proposals,10.1266613,0.017576935
runs,28.15476418,-7.795835018
imposing,-8.930263519,-18.71696091
Forcing,16.29235268,35.07189941
rest,2.805618525,28.23918343
Chinese,-15.04188919,10.48908138
Taylor,-18.93079948,20.02076721
allowed,2.383095741,11.9854641
existed,-9.294118881,-37.27986908
nearby,10.21266174,-30.48309326
lands,9.48734951,-30.79781151
coast,2.181554079,-35.71136475
Australian,-22.09368134,29.69728851
bleached,-10.93456459,-42.42990875
development,9.924050331,-29.28319931
Education,-13.03462315,26.95961571
education,-20.11944199,33.76745224
dots,-23.09336662,-35.66713333
locations,18.15754128,-26.46225548
reflect,14.65738106,-1.767621517
twentieth,39.88096237,-42.06816864
twenty,-39.82337952,-10.81574249
Colorado,15.19339275,-40.08671951
Geophysics,-13.24402237,23.16412926
August,-10.27592182,26.93181992
assertion,8.582614899,-10.27731514
offset,7.546985149,-28.343153
dominated,16.12436485,-5.165013313
multidecadal,28.77257156,-24.13071251
lacking,-23.20562935,-15.72800541
arrived,7.077336311,1.731021166
proven,28.52829552,19.26765823
Survey,-29.30805016,25.8381691
Figures,13.17944813,-34.63903427
previously,-8.418045044,13.37143993
sort,23.12693405,6.346919537
database,-6.964652061,10.81323719
noaas,-36.45193863,1.74527669
receives,-8.843554497,-20.01696968
requiring,6.996038437,34.80028534
lengthy,-11.38931179,-17.89874268
mandates,-9.797459602,-19.56376839
force,-10.7573719,-18.74537849
pay,-12.07018089,-18.63237381
benefit,-9.839895248,-17.47411919
advocates,-14.22922325,-20.05761719
counter,44.38323212,11.34988689
documentation,-8.83890152,21.85769844
received,-9.576242447,21.23123932
section,19.6411972,31.21881866
Nearly,-13.70534515,-21.42155838
seek,6.616760731,19.96043396
prices,-14.07658768,-23.60469246
remained,17.57954025,-34.24492264
enjoyed,15.22704887,-38.82128525
maximum,-28.64232826,-19.74965096
allowable,-28.6617794,-19.71957397
followed,13.82981682,-41.74163055
agency,-27.35011482,12.81686783
Tornado,-34.55621338,14.32770443
Climatology,-33.96306992,14.81999397
Trends,-34.47154999,13.58437443
climatology,-26.47549248,-1.479332089
Both,-14.81494808,-38.96223831
snowpack,-23.74538994,-35.90624237
represent,26.83714104,21.51448059
defined,38.331604,13.54429722
reference,8.986289024,19.16433334
Rutgers,-35.40569305,15.87126923
Snow,-35.97060394,16.05929375
Lab,-35.84043884,15.63234234
rutgers,-36.20572662,15.37123108
snowcover,-36.59814072,15.19828796
php,-37.38560104,15.06060982
ui,-37.70469284,15.09047985
nhland,-37.89056015,15.13890362
date,-6.430405617,13.97536945
Bell,-18.40523338,19.33773994
professor,-15.1648407,26.34881401
Houston,-18.9730835,13.00024319
authoritative,7.043158531,22.00852966
resource,7.731156826,13.70127487
edition,-15.62160301,9.777877808
extraordinary,-0.306694865,16.18166161
NIPCC,9.031974792,41.95905304
Ph,-25.13536835,23.8002758
journalists,19.27480698,12.22101974
policymakers,7.112001896,18.86531258
thorough,-22.28398132,9.44624424
Biological,9.96812439,36.7181778
approach,-10.18958282,-2.37169075
Judith,-15.8889246,25.44787598
Curry,-16.38034058,25.29777908
chair,-15.4664793,25.84499741
School,-15.23232269,26.42590332
CCR,11.4300375,34.71923065
open,23.46554565,12.70046806
Geology,-14.22356129,24.16878128
essential,20.03588486,0.77589345
signal,21.67721367,-19.50369644
assumed,32.41590118,6.968461514
properly,4.10597229,-15.57214832
swamping,18.72377014,-30.10604286
facts,25.69399452,4.114398956
emeritus,-13.17753124,22.66407585
Cato,-17.97356987,31.70658112
Craig,-26.09391212,24.41887856
Idso,-26.51166344,24.52493286
Robert,-25.48548889,25.29196548
Carter,-25.92713165,26.05459785
Arlington,-19.09173012,5.495132446
Heights,-19.13545036,5.437393188
portions,-11.71791935,-17.16351509
views,7.967306614,9.930117607
copies,-19.28154945,8.663955688
copy,-19.39133453,8.599430084
passed,-15.19021893,12.20242023
Preface,-15.09262276,8.358035088
Edition,-15.11594391,8.331272125
Key,18.60887337,31.61947632
Findings,13.80804443,33.12997437
Introduction,19.87494278,9.866249084
Method,15.20341873,31.25667
Flawed,19.98799706,26.97376251
Postulates,20.99612427,31.1809597
Unreliable,16.48578644,31.8650074
Circumstantial,16.64831734,31.77324867
Authors,4.94296217,22.85436058
declared,-10.67384434,5.259410858
mankind,3.693203211,-17.25261116
alarm,15.67699051,15.72965145
president,-5.656219482,15.09523582
Marita,-28.54370499,36.10547256
Noon,-28.56201744,36.15737915
Responsible,-28.29535866,35.1513176
relations,-4.954810619,5.210983753
seem,20.78670692,9.761692047
catastrophe,26.95186615,-20.59688377
WHY,-16.46398926,54.61556244
SCIENTISTS,-16.55138969,54.56194305
DISAGREE,-16.69521332,54.4732399
ABOUT,-17.21825027,54.14893723
GLOBAL,-17.40926552,54.02499771
WARMING,-17.49256706,53.9718132
nonetheless,19.05484581,1.367815137
freedom,-20.29347229,0.831436813
consequential,18.62367058,-5.425011158
Washington,-17.18734932,31.76033592
narrative,15.39004421,2.785409689
proportion,15.42053986,2.166953087
regulations,-9.063097,-13.57350636
politically,17.03654099,-5.817176342
silent,15.71036816,7.300287247
speech,-18.20516586,25.47657013
stated,34.27194595,4.644179344
Their,14.21377563,28.00067711
disagreements,44.28816986,18.91018295
advocacy,12.24222565,9.555012703
mainstream,13.41391563,9.478363037
document,16.53858757,-2.231403828
written,3.005574942,16.6742878
regarded,19.28039932,13.33202267
Daily,-10.62837982,29.54019928
took,-14.9204216,10.32654476
session,-14.07107639,10.10342312
Framework,-26.72427368,42.66839218
Convention,-26.72795105,42.66319275
editors,0.762010157,11.01121426
upon,-12.37797737,-6.576683044
volume,-1.21575582,16.26307869
hardly,7.253878593,1.757196546
title,14.76381016,16.66121674
summarizes,19.53230286,34.65437698
sciences,-16.55542564,33.92314148
volumes,8.216252327,16.91127205
elected,-12.85770416,4.959004879
opinion,17.1289711,7.314554691
revised,-14.1800642,15.23597145
Christy,-19.22351456,22.27887154
distinguished,-11.69420242,15.9342804
Committee,-18.79058075,28.02890396
merits,24.5696106,10.53092384
editing,-13.76995373,13.53786469
critics,-22.23990631,0.985459447
visit,-18.44191742,4.426320076
Joseph,-12.881073,14.31730938
Bast,-12.9001236,14.35148335
Executive,-1.539083481,17.08783722
debates,9.68032074,1.823648572
overwhelming,13.84179401,7.418918133
Politicians,7.819334507,23.91185951
Aeronautics,-17.138237,28.78293228
disagreement,18.9460659,8.526655197
resolved,19.14380455,5.306380749
validated,19.15241241,5.324345589
titled,4.096204758,45.73125839
Costs,-2.587944984,34.223526
scholars,9.028845787,16.30677223
interpret,44.60463333,19.34693718
agenda,33.09342194,16.5669384
motivated,16.39980507,-5.018744469
staff,-20.06995583,4.688080311
nonprofit,-19.62122345,33.44259644
overlooked,14.21950912,11.85810661
combustion,14.25960732,11.68990898
commonly,31.8262825,7.229193687
favor,34.17679977,17.68015671
interdisciplinary,7.556548595,34.54127884
insights,7.134921551,34.46813965
mastery,9.161108971,16.60006905
disciplines,9.358304977,16.47981644
Fundamental,43.45670319,18.57678986
uncertainties,42.54598618,17.76602936
arise,43.70402145,18.68804932
insufficient,43.65301132,18.6269207
parameters,44.65062714,18.75912666
disseminate,36.44942474,27.31719589
credible,36.45478439,27.1447525
allege,32.9222374,16.77153587
corrupt,32.80957794,16.56104279
Origins,27.1085968,30.04164696
careerism,27.27421379,29.87398529
grant,27.16238594,30.00800133
confirmation,27.26806259,29.44692802
writings,35.88889694,5.347717285
rarely,35.9617691,5.220835686
explicitly,33.66484451,4.577234745
indices,26.89076042,-22.3930645
contradiction,37.8234024,5.889288425
assumes,39.22375488,4.279061794
duty,37.14595413,7.392014027
GCMs,46.29248047,8.082556725
poorly,46.83040619,9.539932251
modelers,46.53868103,9.443292618
exclude,44.91002655,11.77726936
mission,44.13250351,11.52858162
ppm,-23.05299568,-11.19180202
Wm,-21.14498901,-9.531666756
facie,-21.18896866,-9.236233711
wide,45.51201248,4.575634003
Neither,21.52980995,31.43759537
lay,22.73199844,3.782222986
precede,13.80304146,-42.6925087
Therefore,18.70473671,-19.45341301
icecaps,-3.242149591,-52.47472382
unnatural,-2.785629034,-52.5828476
constitute,-2.773258209,-52.73733139
Best,-24.86381912,3.791518927
exhibit,43.73174667,-7.558034897
weak,9.237721443,-41.14493942
measures,10.84354496,-45.02318954
hydrosphere,30.35738182,-23.63819504
regionally,30.24387932,-23.62525177
rhythmicity,29.28547287,-23.66617393
convincing,-23.16971588,-47.29974365
relationship,42.22670364,-11.90380001
established,-23.20076561,-47.31539917
exclusively,6.775238037,20.17185974
nongovernment,5.953739166,19.32408714
conflicts,5.717013359,18.96631432
interest,5.949756622,18.34729958
charge,-12.03325367,-5.469793797
hazards,-13.84848022,-6.529144764
apply,-13.22639561,-6.081597328
geography,-14.36246395,-5.914838791
geology,-14.52113819,-5.805940151
culture,-14.3991375,-5.741675377
invest,-14.14913559,2.589125395
scarce,-14.09745312,2.519822598
quixotic,-13.98238373,2.434925079
attention,-16.40331268,2.779312849
appears,14.72675323,19.52240753
Association,-9.00258255,18.88033295
Advancement,-8.874740601,18.90461349
AAAS,-8.408908844,18.64136887
counting,34.10213852,20.09405708
exercises,34.00899887,20.11504936
concerning,15.08827591,39.6689682
methodology,33.18419647,12.35716915
appeals,33.29276276,11.6126709
precautionary,32.87591171,11.31356525
principle,32.69433975,11.32247639
postulates,35.20529175,12.18737984
circumstantial,35.52254486,12.40145302
implications,30.48016357,10.23086166
Chapters,-0.969546378,16.78321648
Lead,4.805923462,22.92366982
appearing,14.71576786,26.57891273
relevant,24.74754715,3.421015978
paid,-2.389500618,-3.940990925
principal,11.05724335,29.37058067
summarized,36.32140732,14.46869087
Model,39.77560425,2.94845891
respect,6.005950451,11.95542049
oscillations,25.63292885,-27.46080971
AD,18.15759659,-18.25141525
historic,27.69343758,-10.15040398
correlations,27.66513634,-23.14476585
IL,13.92803001,36.59687042
Wall,-9.932892799,26.00704765
Street,-9.975946426,25.98276329
Eds,-18.3885498,18.12998772
Pachauri,-18.72648048,18.78344536
Meyer,-19.87539101,18.36789894
Groups,-13.04691029,46.05190659
III,-12.79056168,46.1062851
Debate,-4.238798618,34.22237015
Conway,-1.359298587,7.843851566
Secretary,-12.63246918,26.69825554
Kerry,-12.47630882,26.10639763
Boston,-12.28229237,25.86820412
College,-12.23874569,25.65821457
seven,-17.42884636,-34.95452118
Three,14.24281311,27.91304207
contribution,-15.29627895,-9.368695259
Risk,-7.04885006,29.80803871
NO,-38.74088287,-21.17801857
CONSENSUS,-38.74066925,-21.17757034
Disagreement,29.01136208,13.13040447
academic,-0.171470627,8.209845543
accepted,16.61437607,19.5020752
Einstein,25.13376236,17.25419044
Merchants,8.025694847,30.8691349
Books,-11.33598518,29.64712715
Remarks,-18.67194748,25.87714195
Doubt,8.001947403,30.93789673
Truth,3.336716175,47.19316864
Issues,7.537908077,31.4895153
count,0.075645626,10.46301746
reject,2.828678131,9.160410881
cites,37.50502396,16.73173141
essay,-4.972757816,10.19463444
abstracts,24.91654205,0.71800065
implicitly,33.24238968,4.533842087
Her,14.78291416,16.34573936
Vice,2.192563057,48.07784653
Inconvenient,3.287589788,47.18645477
acknowledged,3.055109024,8.251876831
apparently,15.69299316,7.478844643
Popular,-16.68456268,19.90873146
assuming,15.84707832,-0.605686545
routinely,15.09261894,-1.307433724
accurately,15.16940975,-1.629555702
Park,-10.59877682,14.0422945
contain,-10.70192814,-31.84674072
herding,12.06535435,5.809508801
nonscientists,9.366526604,23.86256409
resulted,39.94698334,1.620040059
endorsed,24.97154617,-0.295431495
Medical,-7.59996891,12.4647131
researcher,-7.863069057,12.84013367
Schulte,-6.162865162,12.23947525
His,15.41451454,17.44814491
described,22.25471687,21.10763741
PA,-7.073973656,25.65594482
Among,21.11756897,9.922141075
DC,-17.54372215,31.68870926
Modelling,6.704219341,4.791482449
ACC,9.54357338,11.24170494
populartechnology,-4.89149332,8.071055412
Doran,-11.11658573,12.56595993
Zimmerman,-11.09845543,12.56257915
student,-9.576033592,12.36532116
EOS,-8.913975716,12.51063251
Solomon,-17.61824226,17.28300667
Sun,14.56724072,-48.12345886
something,12.54031467,-2.473366737
physicists,-11.63358688,15.86083603
meteorologists,10.85496998,21.28819847
respondents,27.87175751,-1.559414983
self,14.19725895,15.50629044
sample,26.2511158,24.87539101
selection,3.164045334,12.30223274
answered,27.46894264,-2.133508444
responded,14.65269375,13.85770607
listed,15.84763432,13.43711662
expertise,9.610375404,10.81431389
fails,41.24050903,-11.32563114
attributed,21.50585747,-11.87870026
Anderegg,-9.75365448,12.7253952
Stanford,-14.20454788,21.73490143
identify,-5.863177299,12.42186356
academics,7.556628704,8.310549736
falsely,-4.806384563,8.339956284
Avery,-15.52111626,17.87851715
versus,19.37288475,39.20788574
participated,9.777301788,23.25807762
experiments,25.47766495,5.578754425
names,9.919988632,24.46764183
statistically,-0.865198553,-58.91194534
Butos,1.859164119,7.436477184
McQuade,1.857148767,7.535553932
helps,0.180102453,4.365180969
approval,-0.12027929,4.730492592
publish,9.381695747,7.319330692
exactly,-6.883684158,2.127726793
ample,20.82705307,5.706615925
Once,6.147160053,5.781844139
Schneider,-5.253492832,-0.47955054
Who,-1.411087394,40.87870407
blog,-11.06813526,7.596741199
professional,12.19618797,13.49397087
suggested,11.92495728,7.21059227
Legates,-23.30801392,-3.560397863
endorsement,24.28722382,-0.124112949
expressing,17.52267838,7.221378803
Tol,-16.89018631,21.48122787
incorrect,5.466459274,8.339898109
British,-18.11725426,25.11723328
Montford,-15.91393757,15.96907806
original,0.612591624,14.5645628
Friends,33.81897736,22.20678902
declaration,-16.49531555,13.96763515
conclude,22.56527138,2.749711037
psychological,10.11855984,-6.050717831
Social,-6.192239761,27.88820267
Soon,-21.86034012,-3.620023012
Briggs,-22.46588898,17.37292671
Lack,23.0638237,21.33234406
wrote,15.61754131,4.907924652
tendency,7.834754467,8.736959457
Dennis,-14.12620449,17.99480247
Bray,-22.78570175,48.48321533
Storch,-22.78599167,48.48279572
reliability,17.28958893,11.66128159
inadequate,17.94244957,23.15517616
adequate,17.79643822,23.2616272
personal,9.796437263,2.029405117
perceived,13.38720417,5.256812096
Others,11.82587051,6.501553535
dissonance,12.74578857,5.200348377
admitting,17.62496948,10.06627274
expert,13.19788742,-9.85400486
GKSS,13.36135578,19.59311867
academia,-31.55363655,5.169391632
Bulletin,-10.71214294,19.22862053
Verheggen,-26.08553505,20.51129913
Strengers,-26.06943703,20.50284767
Vringer,-26.03405571,20.47531891
heavily,26.19298744,24.66724014
confident,15.96806812,9.825081825
difficult,14.0386734,9.40206337
Stenhouse,-24.50446701,20.68733406
text,2.12710762,16.11589241
article,2.435699224,14.78949165
PBL,-23.04275894,9.366588593
Netherlands,-23.29128265,9.469931602
pbl,-31.86560822,4.323301315
nl,-31.75421143,4.557019711
default,-31.77688026,4.5225811
Maibach,-24.51804543,20.65626144
Cobb,-22.81084442,19.61572647
Ban,-22.74035072,19.43849564
Bleistein,-22.64056969,19.35291862
Meteorologists,-11.23065853,18.71046829
Seitz,-17.49267387,21.47698021
Anglia,-24.91778374,31.80717468
BBC,-13.21310711,19.73436546
Finally,20.27048111,1.853072524
Hulme,-7.088875294,22.62572098
physicist,36.89250183,-0.368155867
Unless,36.01160049,0.143147051
Geologists,1.429144621,-5.682035446
providing,-13.66491318,-7.381953239
regardless,11.99851322,-15.95372772
economists,21.43132401,-9.274711609
Simon,-17.36322212,17.98541069
elephant,4.201344013,1.902363896
features,27.89172363,-10.17845821
Bony,-22.27242661,27.43326569
circulation,23.63813972,-22.74785042
Schiermeier,19.43632317,-0.418631911
Meteorology,-22.42692375,28.49360657
citing,-23.03420639,27.55611801
Stevens,-22.57049942,27.72154999
origin,11.70341682,-17.11650848
Prize,-12.31907177,21.20511055
NRC,-7.469510078,20.96411514
recognized,6.990361214,11.86884975
authority,7.38462019,11.52126217
Lords,-18.52799797,25.76251793
prepared,-32.32083893,13.95714188
Whether,12.46068001,-14.69274616
Euresis,-8.988194466,25.57304001
Revelle,-17.84962082,16.67200279
committees,9.687152863,7.00177002
liberal,11.55072308,9.074576378
foundations,11.49537945,8.996705055
invariably,17.0128727,10.12466049
corruption,9.631409645,9.204392433
earned,-12.52916241,21.28104401
film,4.40181303,10.33714867
Lewis,-19.41135979,19.01498413
Virginia,-19.09025764,33.05622482
McKitrick,-21.4334774,17.48336792
McIntyre,-21.30234146,17.98040771
Armstrong,-21.58662605,17.44880867
Pielke,-21.00307083,16.4579792
Jr,-21.00451469,16.49112701
reliance,10.90618324,7.791502476
Laframboise,-2.054448128,11.4874115
interference,-7.885108948,18.32779503
negotiations,2.621916771,13.78768158
IAC,-32.06708145,-1.257084727
intervals,31.48373222,-4.773892879
meeting,-13.73033237,9.681043625
procedures,-22.74169159,0.824750662
drawn,35.97366333,0.266903192
participate,2.810542345,12.2780962
weight,7.636440754,9.287117958
alternative,17.35898399,17.17322922
CA,-9.365202904,28.74341583
Corruption,-3.710291386,30.30998421
Counter,-3.454443693,34.74848938
Stacey,-11.10285091,31.08381653
Tempe,-11.01262665,29.04520035
AZ,-11.09035683,29.10308075
Publishing,-2.462879896,12.47807693
Knowledge,-4.187895775,28.96359444
Physics,-7.878852367,25.87887955
Bias,12.1801424,14.82412338
inherent,7.824735641,-0.781161845
Ioannidis,-14.5981102,21.10889816
reform,0.729377925,5.209269047
dispute,11.71768665,2.981933355
biases,11.49824524,6.536065102
Geography,-8.682670593,22.62020683
lie,23.54065323,-24.13083267
reasoning,36.5092926,12.59523106
parallel,13.79606819,-42.95653534
biosphere,10.42382813,-12.58768272
Unusual,-1.459056497,-49.69501877
mountain,-2.188283205,-50.38311386
monsoon,4.818875313,-40.7495079
seabed,1.718669415,-48.30801773
hydrates,1.773639679,-48.2533226
formulation,11.75700855,-0.343932956
uk,-30.15379715,5.103197575
calibration,39.83458328,2.816712141
FLAWED,-18.80147171,-35.69543457
PROJECTIONS,-18.79906082,-35.70741272
dynamic,8.573056221,-3.984167576
simulate,28.49374962,-10.30430031
magnetic,41.54980087,-18.34038925
Forcings,17.32444763,36.33621979
CH,-17.73192215,-35.14206314
Forecast,-36.60082626,41.37431335
Braswell,-21.15755081,21.2129879
Douglass,-19.87362862,16.91963005
GL,-10.10192585,22.88447189
Chylek,-19.12598419,17.37836075
Brenchley,-19.94559669,-5.165267944
determination,-21.81837654,23.56349373
JD,-9.844766617,23.23381996
Dynamics,-4.888567924,26.5897522
ENSO,25.9858017,-25.81524849
Notes,-26.16050148,-4.921963215
Five,-26.14753914,-4.9506464
dataset,33.79924393,-10.14111996
demonstrated,41.10549164,-11.70585823
MSU,33.88858795,-11.57021046
Karl,-20.00466347,20.30266762
Late,-13.92398071,-38.84344864
Twentieth,-13.94422054,-39.14424515
Testimony,-19.01659203,27.45119858
john,-35.8728981,1.929126143
r,-36.40832138,2.145307779
christy,-36.14480972,1.96712935
addressin,-36.21366882,1.960634828
postulate,-5.081893444,51.44731903
FALSE,-14.74205399,41.22174454
POSTULATES,-14.74372101,41.23034668
ancient,-10.48811436,-31.72873497
proxy,-10.02939796,-28.24387932
Alley,-12.832654,-36.87008667
Pleistocene,-13.23156071,-37.88489914
Pliocene,-13.33711243,-37.14264679
Zachos,-13.1784277,-36.67731094
Robinson,-21.26748085,-3.733221769
TSI,12.75937843,-46.29310989
Willson,-21.77457619,-4.455190182
Shapiro,-20.37852097,18.83388901
modulation,26.75301743,-25.49404144
galactic,41.94028854,-17.9233036
monsoons,-15.59610939,-44.72787094
target,2.930574656,-8.129132271
Past,11.28600311,-12.88890553
decadal,27.17551041,-25.98544884
UNRELIABLE,1.691369176,-52.93177795
CIRCUMSTANTIAL,1.691145301,-52.94490433
EVIDENCE,1.699800611,-52.96048737
Zwally,-17.95360756,-39.92264938
Giovinetto,-17.93811989,-39.9152298
mm,19.73299217,-26.33883476
active,-15.64727497,-44.5923233
ppb,10.26710701,-44.53497314
hazard,13.55441475,-16.01457024
Brunner,0.09998402,-7.852847099
Lynch,0.009783749,-7.947205544
hope,2.430173159,-7.368782043
Geden,2.086727858,-2.822152376
Levi,2.211966038,-2.784241438
developing,-2.642344952,-10.14515495
Waddington,3.428588152,-1.475045562
ideas,10.04644203,0.032625895
chairman,-18.03479958,30.29156303
SEPP,-18.99344063,32.85732651
