word,x,y,x_mod,y_mod
Technology,-19.5848217,29.05800056,-195.848217,290.5800056
Site,-32.13074112,25.61426163,-321.3074112,256.1426163
Editor,-32.10466003,25.62474823,-321.0466003,256.2474823
Susan,-29.87642479,22.32855797,-298.7642479,223.2855797
December,-27.42306709,41.61825562,-274.2306709,416.1825562
instrument,32.30556107,-16.03448105,323.0556107,-160.3448105
Goddard,-15.66874123,30.17155266,-156.6874123,301.7155266
Space,-16.76619339,29.33418655,-167.6619339,293.3418655
Project,8.217681885,25.64126968,82.17681885,256.4126968
Record,-34.3901825,18.44541359,-343.901825,184.4541359
faced,3.975175381,-13.19208241,39.75175381,-131.9208241
refers,7.978954792,1.865517378,79.78954792,18.65517378
general,24.95425606,8.37816906,249.5425606,83.7816906
variation,26.49827385,-24.02573395,264.9827385,-240.2573395
variability,24.43395615,-26.00222015,244.3395615,-260.0222015
often,32.13560104,1.080143809,321.3560104,10.80143809
near,11.0824604,-43.77244568,110.824604,-437.7244568
aspect,24.75013161,-7.058076382,247.5013161,-70.58076382
meteorological,-8.418977737,-41.07231522,-84.18977737,-410.7231522
stations,-33.03424835,12.26660347,-330.3424835,122.6660347
present,-17.66110229,-26.20752907,-176.6110229,-262.0752907
lake,11.76722717,-37.14444351,117.6722717,-371.4444351
climatic,14.03665161,-15.75443745,140.3665161,-157.5443745
records,-16.71377373,-14.51155281,-167.1377373,-145.1155281
provide,-44.28017807,-27.2325058,-442.8017807,-272.325058
comprehensive,-28.93173981,22.97397614,-289.3173981,229.7397614
feed,-43.54821396,7.942008495,-435.4821396,79.42008495
predict,34.62070847,-49.71501923,346.2070847,-497.1501923
accuracy,22.16244316,7.728239059,221.6244316,77.28239059
mostly,19.81842804,-48.38168716,198.1842804,-483.8168716
clouds,46.75733566,-12.76654243,467.5733566,-127.6654243
releases,-3.464086533,-3.238682032,-34.64086533,-32.38682032
atmospheric,37.39103699,-0.829437077,373.9103699,-8.29437077
influence,22.69227028,-5.080067635,226.9227028,-50.80067635
gone,16.41721535,-12.81662083,164.1721535,-128.1662083
cool,16.73607063,-12.49674034,167.3607063,-124.9674034
contribute,15.55893803,-8.211374283,155.5893803,-82.11374283
volcanic,39.7089119,-11.33608723,397.089119,-113.3608723
indicate,23.87020683,-20.43574524,238.7020683,-204.3574524
ever,24.8651619,14.36898804,248.651619,143.6898804
explained,22.71043205,29.57032776,227.1043205,295.7032776
alone,15.21819019,-3.730070591,152.1819019,-37.30070591
play,29.0625782,-37.68976212,290.625782,-376.8976212
explain,23.23128319,24.84079933,232.3128319,248.4079933
specifically,20.17427826,8.957472801,201.7427826,89.57472801
GHG,20.31254387,-16.31389618,203.1254387,-163.1389618
rapidly,-1.670240164,-18.29237747,-16.70240164,-182.9237747
important,43.65937805,-17.83374405,436.5937805,-178.3374405
unprecedented,-2.23666811,-40.79449081,-22.3666811,-407.9449081
chief,-25.57619286,29.49834824,-255.7619286,294.9834824
contributor,-25.60166168,30.24552155,-256.0166168,302.4552155
coal,-5.533487797,-18.12656593,-55.33487797,-181.2656593
oil,-6.236951828,-17.4446106,-62.36951828,-174.446106
primary,-4.732489586,-19.71293259,-47.32489586,-197.1293259
generated,-8.853408813,14.08857727,-88.53408813,140.8857727
fires,-3.765402794,-25.07375908,-37.65402794,-250.7375908
livestock,-20.99518776,-19.98119164,-209.9518776,-199.8119164
production,-23.00120735,-20.53731155,-230.0120735,-205.3731155
industrial,-23.47033691,-11.68661976,-234.7033691,-116.8661976
processes,-24.6637516,-7.990179539,-246.637516,-79.90179539
construction,-8.473398209,-19.4370594,-84.73398209,-194.370594
cooling,17.49139977,-48.94867325,174.9139977,-489.4867325
Though,23.5226059,-1.46617198,235.226059,-14.6617198
photosynthesis,1.760198593,-25.85123634,17.60198593,-258.5123634
resulting,36.71526337,4.329378128,367.1526337,43.29378128
rose,17.62410355,-34.82365036,176.2410355,-348.2365036
consider,40.94259262,-10.16285038,409.4259262,-101.6285038
Economic,50.57597351,-18.82922363,505.7597351,-188.2922363
Forum,-7.432190418,24.69523811,-74.32190418,246.9523811
Risks,-2.73101759,33.78182602,-27.3101759,337.8182602
failure,-8.23597908,22.86854744,-82.3597908,228.6854744
coming,4.616924763,-2.674797058,46.16924763,-26.74797058
mass,-7.615767479,-47.0561409,-76.15767479,-470.561409
view,19.19618988,-2.811732531,191.9618988,-28.11732531
river,11.07150936,-36.85071182,110.7150936,-368.5071182
reached,-28.85482216,-20.3588295,-288.5482216,-203.588295
June,-19.74367714,25.52896881,-197.4367714,255.2896881
devastating,3.756953716,-20.46332169,37.56953716,-204.6332169
creating,-3.598190308,-25.81553459,-35.98190308,-258.1553459
Mike,-8.446754456,23.55337334,-84.46754456,235.5337334
going,18.07460213,-6.88337326,180.7460213,-68.8337326
stronger,7.750860691,-38.87425232,77.50860691,-388.7425232
mosquito,2.416031122,-30.38226891,24.16031122,-303.8226891
yellow,1.13336134,-31.11643791,11.3336134,-311.1643791
virus,1.699344993,-31.43364334,16.99344993,-314.3364334
Ferguson,-2.751678944,9.126076698,-27.51678944,91.26076698
Organization,-22.67354774,6.177159786,-226.7354774,61.77159786
approximately,-21.63124084,30.97291374,-216.3124084,309.7291374
stress,22.32264328,-16.71139526,223.2264328,-167.1139526
basic,13.17603683,4.185885429,131.7603683,41.85885429
community,7.680673599,-0.506795526,76.80673599,-5.06795526
displacement,12.85807323,-20.0253582,128.5807323,-200.253582
historical,1.286791325,-44.84980011,12.86791325,-448.4980011
likelihood,12.78024387,-19.46007729,127.8024387,-194.6007729
ago,-33.5864296,-11.80438995,-335.864296,-118.0438995
driven,33.94034576,16.00370598,339.4034576,160.0370598
social,10.61176395,-6.443550587,106.1176395,-64.43550587
Islands,-44.65819931,32.47132874,-446.5819931,324.7132874
heating,-5.775418758,-34.57465363,-57.75418758,-345.7465363
melt,2.404997826,-45.84047318,24.04997826,-458.4047318
Island,-35.08479691,-13.88216686,-350.8479691,-138.8216686
particular,-15.45004272,-6.028643608,-154.5004272,-60.28643608
quarter,-5.106378555,-24.65776634,-51.06378555,-246.5776634
contributing,7.157566071,-25.94386482,71.57566071,-259.4386482
bleaching,10.35931778,-31.61802292,103.5931778,-316.1802292
capable,-2.395861387,-21.79542351,-23.95861387,-217.9542351
killing,-1.342257977,-24.01161385,-13.42257977,-240.1161385
bears,-18.66451645,-30.98234367,-186.6451645,-309.8234367
seeking,27.51449394,30.95904541,275.1449394,309.5904541
climates,5.402727604,-24.8374691,54.02727604,-248.374691
fundamentally,-10.0703001,-12.50062466,-100.703001,-125.0062466
transform,-9.960881233,-12.58920479,-99.60881233,-125.8920479
On,-22.48923492,23.89180756,-224.8923492,238.9180756
side,7.721185207,22.54166222,77.21185207,225.4166222
milder,3.220416546,-34.2085495,32.20416546,-342.085495
thrive,-0.568676353,-24.92083168,-5.68676353,-249.2083168
instance,-5.747079849,-3.484820843,-57.47079849,-34.84820843
settled,23.82189941,-3.385451078,238.2189941,-33.85451078
nothing,22.34457207,-55.95351028,223.4457207,-559.5351028
debate,23.05694389,11.71314335,230.5694389,117.1314335
reality,8.166124344,-53.7428894,81.66124344,-537.428894
scientific,31.8643837,16.99627686,318.643837,169.9627686
body,4.85343647,15.08013439,48.5343647,150.8013439
observed,35.14235306,1.248236299,351.4235306,12.48236299
millennia,-2.313477993,-39.45270157,-23.13477993,-394.5270157
warmed,-13.40234661,-40.7752533,-134.0234661,-407.752533
amounts,24.63378143,-8.892180443,246.3378143,-88.92180443
previous,23.42358589,33.16587448,234.2358589,331.6587448
lies,22.37403679,3.797027349,223.7403679,37.97027349
actively,9.885111809,13.39398479,98.85111809,133.9398479
publishing,9.884236336,13.42725372,98.84236336,134.2725372
endorse,14.41592026,4.909315109,144.1592026,49.09315109
consensus,14.39163399,7.150006771,143.9163399,71.50006771
position,6.163664341,7.06490469,61.63664341,70.6490469
extremely,2.979966879,22.13201141,29.79966879,221.3201141
anthropogenic,20.70736885,-16.09262276,207.0736885,-160.9262276
forcings,47.68241882,11.4174118,476.8241882,114.174118
require,-13.2119894,-17.57861519,-132.119894,-175.7861519
actions,-3.561539888,-12.42288589,-35.61539888,-124.2288589
away,-14.88041973,12.2079525,-148.8041973,122.079525
toward,27.24650764,24.94503975,272.4650764,249.4503975
limit,-28.70214081,-18.86793137,-287.0214081,-188.6793137
output,16.186203,-51.76779175,161.86203,-517.6779175
however,-2.782266617,12.47036076,-27.82266617,124.7036076
fully,5.31005621,-3.52996397,53.1005621,-35.2996397
limits,-13.1590147,-24.95743942,-131.590147,-249.5743942
move,2.105520964,-7.101384163,21.05520964,-71.01384163
promote,-2.941228867,-6.365858078,-29.41228867,-63.65858078
First,-15.5793581,7.878317356,-155.793581,78.78317356
ignores,20.69203758,1.876972079,206.9203758,18.76972079
revolution,41.16563416,1.722763896,411.6563416,17.22763896
billions,-7.940128326,-14.72483158,-79.40128326,-147.2483158
dollars,-7.99032259,-14.72142601,-79.9032259,-147.2142601
commitments,-2.869895458,-10.83011055,-28.69895458,-108.3011055
security,0.900476575,-17.44358635,9.00476575,-174.4358635
fundamental,17.11203384,0.776396096,171.1203384,7.76396096
ensure,-51.03302765,-12.34079933,-510.3302765,-123.4079933
individuals,-3.258055687,-6.041864395,-32.58055687,-60.41864395
Illinois,-18.70734406,5.35663414,-187.0734406,53.5663414
bolster,-1.535979867,-13.95591164,-15.35979867,-139.5591164
November,-7.250928879,26.80225372,-72.50928879,268.0225372
phone,-17.92663574,3.320422888,-179.2663574,33.20422888
call,-17.76815605,3.36233139,-177.6815605,33.6233139
Congress,-18.13842201,2.656570196,-181.3842201,26.56570196
supporting,-0.589436352,3.728587627,-5.89436352,37.28587627
projects,-2.325094938,-7.772237778,-23.25094938,-77.72237778
Live,0.348081023,32.52014542,3.48081023,325.2014542
Around,21.63173485,15.31193256,216.3173485,153.1193256
ignore,22.64996338,15.63714314,226.4996338,156.3714314
foreign,-3.24070406,-9.988490105,-32.4070406,-99.88490105
policy,11.2940979,-0.591603279,112.940979,-5.91603279
Actually,3.79735589,31.82773781,37.9735589,318.2773781
determine,-3.403660297,8.276543617,-34.03660297,82.76543617
political,4.240708828,20.6245575,42.40708828,206.245575
Deniers,-1.235660672,41.28676224,-12.35660672,412.8676224
group,2.992254734,1.856954455,29.92254734,18.56954455
Just,-14.1917448,8.052167892,-141.917448,80.52167892
Like,-3.666307688,15.23462486,-36.66307688,152.3462486
techniques,-3.360813141,-0.36174643,-33.60813141,-3.6174643
create,-3.485120296,-1.202467561,-34.85120296,-12.02467561
old,-9.462269783,-35.53541946,-94.62269783,-355.3541946
extra,-12.08975315,-22.61968613,-120.8975315,-226.1968613
Age,-17.64274406,-43.68539429,-176.4274406,-436.8539429
sinking,20.71895409,-36.18481445,207.1895409,-361.8481445
response,3.316225529,-8.782142639,33.16225529,-87.82142639
budget,4.077472687,-9.236097336,40.77472687,-92.36097336
Talk,-18.44920731,-60.08944702,-184.4920731,-600.8944702
Skeptic,-19.43841553,-59.17303848,-194.3841553,-591.7303848
base,-24.41380692,14.75090313,-244.1380692,147.5090313
Do,-2.46521759,37.6180954,-24.6521759,376.180954
led,-0.323496163,18.50077248,-3.23496163,185.0077248
join,21.31583214,-57.15673828,213.1583214,-571.5673828
authors,-0.534215629,11.24447346,-5.34215629,112.4447346
line,-11.0763464,-60.48628616,-110.763464,-604.8628616
slowing,36.48994446,-34.63474274,364.8994446,-346.3474274
Keeping,-6.065472126,36.80446243,-60.65472126,368.0446243
Close,-6.40755415,36.06300735,-64.0755415,360.6300735
program,-10.69784355,24.43072128,-106.9784355,244.3072128
truly,0.653535962,19.88468933,6.53535962,198.8468933
blame,34.10162735,-2.587459564,341.0162735,-25.87459564
focus,2.32362628,-12.25918388,23.2362628,-122.5918388
actual,0.602942705,-1.225515842,6.02942705,-12.25515842
Week,-1.513012409,28.80229378,-15.13012409,288.0229378
Yet,12.75829697,46.96479797,127.5829697,469.6479797
confused,-2.154891253,-14.07952023,-21.54891253,-140.7952023
math,-2.598193169,-14.44625187,-25.98193169,-144.4625187
minimal,-2.276714802,-0.881967902,-22.76714802,-8.81967902
myths,1.056136489,33.31223679,10.56136489,333.1223679
CBS,0.049188081,35.11380005,0.49188081,351.1380005
Election,-0.307122916,34.5120163,-3.07122916,345.120163
Results,-1.453190684,34.75077057,-14.53190684,347.5077057
Newsletters,-47.03527069,7.841311932,-470.3527069,78.41311932
O,-19.75545311,15.05377007,-197.5545311,150.5377007
Donnell,-19.74967766,15.15880489,-197.4967766,151.5880489
Coronavirus,-52.80677414,23.27451515,-528.0677414,232.7451515
US,-26.82718468,16.53692055,-268.2718468,165.3692055
Politics,-46.64031601,8.90219593,-466.4031601,89.0219593
Biden,-16.92863083,37.96438599,-169.2863083,379.6438599
Second,-15.31039238,8.684096336,-153.1039238,86.84096336
COVID,18.09358025,45.37779236,180.9358025,453.7779236
impose,-12.43144226,-21.26608086,-124.3144226,-212.6608086
Southern,-0.519632041,-40.18375397,-5.19632041,-401.8375397
rules,-1.880632877,13.52657413,-18.80632877,135.2657413
meat,-20.19931984,-20.41405296,-201.9931984,-204.1405296
rights,-41.60059357,7.847155094,-416.0059357,78.47155094
House,-19.37325096,26.76775742,-193.7325096,267.6775742
Arizona,-16.3178215,36.59016037,-163.178215,365.9016037
coverage,5.291949749,27.11904716,52.91949749,271.1904716
Georgia,-16.31524086,36.46250153,-163.1524086,364.6250153
Justice,-46.68507385,9.108190536,-466.8507385,91.08190536
fraud,4.885118008,8.836530685,48.85118008,88.36530685
team,-17.83455276,38.32039261,-178.3455276,383.2039261
runoff,10.39920521,-30.36643791,103.9920521,-303.6643791
secretary,-16.87983704,38.08587265,-168.7983704,380.8587265
results,-1.830468893,13.79842281,-18.30468893,137.9842281
post,23.74757195,12.87798023,237.4757195,128.7798023
Local,0.924584508,31.50860405,9.24584508,315.0860405
Jeff,1.730992198,34.34160233,17.30992198,343.4160233
Berardelli,1.710707426,34.33554077,17.10707426,343.3554077
engaged,0.531913161,6.095108986,5.31913161,60.95108986
discussion,25.3782711,6.428347588,253.782711,64.28347588
online,-24.84592056,12.69753361,-248.4592056,126.9753361
probably,0.185848698,6.519669056,1.85848698,65.19669056
arguments,16.44303703,27.55095482,164.4303703,275.5095482
claims,17.08284569,15.61696339,170.8284569,156.1696339
logical,28.8265152,13.08586979,288.265152,130.8586979
misleading,18.56515121,7.464108944,185.6515121,74.64108944
outright,9.795863152,9.154138565,97.95863152,91.54138565
misinformation,21.76291466,-3.833518028,217.6291466,-38.33518028
popular,15.23844337,2.92567277,152.3844337,29.2567277
trigger,16.87750435,-51.15970993,168.7750435,-511.5970993
topics,18.50213623,3.599265099,185.0213623,35.99265099
studied,18.70798302,2.558745623,187.0798302,25.58745623
debunked,18.59606171,3.33146286,185.9606171,33.3146286
Nevertheless,17.16895676,4.834259033,171.6895676,48.34259033
persist,19.05632782,-0.558113515,190.5632782,-5.58113515
organized,-5.081850052,20.49241447,-50.81850052,204.9241447
campaign,-13.75269318,1.989008784,-137.5269318,19.89008784
special,-3.111657858,-3.34564662,-31.11657858,-33.4564662
interests,9.734372139,2.326392174,97.34372139,23.26392174
whose,12.45689774,17.04320145,124.5689774,170.4320145
raise,-13.70799446,-23.31232643,-137.0799446,-233.1232643
doubts,15.94676971,5.685418129,159.4676971,56.85418129
among,10.79435349,14.90553474,107.9435349,149.0553474
Myth,31.3392601,-7.728049755,313.392601,-77.28049755
TRUE,11.22636223,-2.667100906,112.2636223,-26.67100906
ages,19.61607552,-51.41949081,196.1607552,-514.1949081
warmest,1.329070687,24.69307899,13.29070687,246.9307899
Fire,-25.6227951,29.23642921,-256.227951,292.3642921
sand,12.66899967,-30.41731262,126.6899967,-304.1731262
predictable,33.96947479,-50.17920303,339.6947479,-501.7920303
cycles,7.501189709,-46.62271118,75.01189709,-466.2271118
gradually,13.16793251,-29.86724472,131.6793251,-298.6724472
majority,-7.492483616,9.687731743,-74.92483616,96.87731743
graph,9.933449745,28.0305748,99.33449745,280.305748
irradiance,12.67111492,-46.69981384,126.7111492,-466.9981384
peak,-12.33761024,-38.70378494,-123.3761024,-387.0378494
meaning,26.55345726,-16.86534882,265.5345726,-168.6534882
minor,13.56301117,-13.18395329,135.6301117,-131.8395329
varied,9.141568184,-49.85247421,91.41568184,-498.5247421
Carbon,-54.03994751,22.1982975,-540.3994751,221.982975
tiny,-27.83990479,-42.64844513,-278.3990479,-426.4844513
makes,-27.16399002,5.971077442,-271.6399002,59.71077442
fraction,-27.82909584,-42.64978409,-278.2909584,-426.4978409
shown,39.37084198,22.71295166,393.7084198,227.1295166
dropped,26.54810333,-8.364002228,265.4810333,-83.64002228
noted,20.02092171,-40.8263092,200.2092171,-408.263092
feedbacks,47.67845535,11.42751312,476.7845535,114.2751312
vapor,31.75453186,-39.46931458,317.5453186,-394.6931458
condenses,29.86628532,-38.39358139,298.6628532,-383.9358139
thus,10.64403343,-4.373842239,106.4403343,-43.73842239
abundant,15.41580677,-38.85756683,154.1580677,-388.5756683
colder,1.063687205,-35.87781143,10.63687205,-358.7781143
Positive,35.05338287,-20.91905022,350.5338287,-209.1905022
concerned,17.44711113,0.727773964,174.4711113,7.27773964
vast,8.958709717,38.53210068,89.58709717,385.3210068
Since,-8.554216385,-28.67222595,-85.54216385,-286.7222595
disagree,14.54481506,12.37287521,145.4481506,123.7287521
belief,24.84483147,5.095551014,248.4483147,50.95551014
analyses,24.92246246,-21.80548477,249.2246246,-218.0548477
famous,3.793278456,1.223778129,37.93278456,12.23778129
Skeptical,-1.430509686,28.79972649,-14.30509686,287.9972649
Multiple,37.53223419,16.05545044,375.3223419,160.5545044
peer,-38.28330994,-29.10957909,-382.8330994,-291.0957909
reviewed,-38.28300476,-29.11048889,-382.8300476,-291.1048889
journals,-3.419279575,10.52087212,-34.19279575,105.2087212
addition,-16.20155144,-19.49657059,-162.0155144,-194.9657059
organizations,4.746604919,19.17338371,47.46604919,191.7338371
issued,3.956059217,16.25679398,39.56059217,162.5679398
statements,29.20548058,8.377987862,292.0548058,83.77987862
